smiles,pka
CCCc1cc(Cl)cc(Cl)c1O,8.1
CN(C)C(=O)CS,8.1
COCC(=O)OCCCS(=O)(=O)c1ccc(S(N)(=O)=O)s1,8.1
C[N+](C)(C)Cc1cccc(O)c1O,8.1
O=C1C=CC(=Nc2ccc(O)cc2)C=C1,8.1
CCC(=O)OO,8.1
O=S(=O)([O-])c1cc(O)c2cn[nH]c2c1,8.1
CC[NH+](CC)Cc1cc(Cl)ccc1O,8.11
CC1(C)C=CC(C)(c2cc3ccc(=O)oc3cc2O)CC1,8.12
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)c(C(F)(F)F)c2)CC1,8.12
C[NH+](C)Cc1cc(F)ccc1O,8.12
Cc1cc(O)cc(C)c1S(C)(=O)=O,8.13
CCNC(=O)CS,8.14
C=CC[NH+](CC=C)CCCNC(=O)C=NO,8.14
O=C1CC2C(=O)NC(=O)C2N1,8.15
S=C1NC(=S)C(c2ccccc2)N1,8.15
Clc1ccc(Cl)c(-c2cn[nH]n2)c1,8.17
Clc1ccc(Cl)c(-c2cnn[nH]2)c1,8.17
Clc1ccc(Cl)c(-c2c[nH]nn2)c1,8.17
Oc1cc(Cl)cc(Cl)c1,8.18
O=C(CCc1ccccc1)NO,8.18
CC(=O)OO,8.19
Oc1ccc2ncncc2c1,8.19
COc1ccc(C(=O)c2csc(S(N)(=O)=O)c2)cc1,8.2
O=c1[nH]c2ccc(-c3ccc(F)cc3)cc2cc1O,8.2
CCCCc1c(O)n[nH]c1-c1ccccc1,8.2
Cc1cc(O)c(C(C)N=O)cc1C,8.2
Cc1cc(O)cc([N+](C)(C)C)c1,8.2
Cc1ccc([N+](C)(C)C)cc1O,8.2
O=S(=O)(Nc1ccccn1)c1ccccc1,8.2
O=c1[nH]c(=O)n(C2CC(O)C(CO)O2)cc1I,8.2
c1ccc(CSc2cn[nH]n2)cc1,8.2
c1ccc(CSc2c[nH]nn2)cc1,8.2
c1ccc(CSc2cnn[nH]2)cc1,8.2
CCCC(=O)OO,8.2
Cc1cc(O)cc(C)c1C#N,8.21
CCCCSC(=N)c1ccccc1,8.21
NC(=O)CS,8.22
Nc1n[nH]c(N)c1N=Nc1ccccc1O,8.22
[O-][n+]1cnc2[nH]cnc2c1NCc1ccccc1,8.22
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Br)cc1,8.24
C[N+](C)(C)c1ccc(O)cc1,8.25
O=S(=O)(Nc1ccccc1)c1cccc(Br)c1,8.25
NS(=O)(=O)c1nccs1,8.25
O=c1[nH]c2ccccc2c(=O)o1,8.25
Oc1cccc2ccnnc12,8.25
Cc1cc(=O)oc2cccc(O)c12,8.26
NNC(=O)C(F)(F)C1(F)OC(F)(F)C(F)(F)C1(F)F,8.26
O=c1cc(-c2ccc(O)cc2)ss1,8.27
O=c1cc(-c2ccc(O)cc2)oc2ccccc12,8.27
C[n+]1ccc(C=NO)cc1,8.27
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,8.275
CS(=O)c1ccc(O)cc1,8.28
Cc1ccc(O)cc1[N+](C)(C)C,8.28
C[NH+](C)Cc1cccc(NC(=O)C=NO)c1,8.28
O=C1CN(c2ccccc2)C(=O)N1,8.3
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(Cl)cc1,8.3
Oc1ccc(Cl)cc1C[NH+]1CCCC1,8.3
O=C1NC(=O)C2(CCOc3ccc(F)cc32)N1,8.3
O=C(OCc1ccccc1)c1ccc(O)cc1,8.31
C[N+](C)(C)CCC[N+](C)(C)CCCNC(=O)C=NO,8.31
Clc1cccc(-c2cn[nH]n2)c1,8.32
Clc1cccc(-c2cnn[nH]2)c1,8.32
Clc1cccc(-c2c[nH]nn2)c1,8.32
Cn1cnc2c(=O)[nH]c(=O)[nH]c21,8.325
O=S(=O)(Nc1ccc(Cl)cc1)c1ccccc1,8.33
CN(C)c1cccc2c(S(=O)(=O)NCC[NH+](C)C)cccc12,8.33
Oc1cncc2cccnc12,8.33
CCOC(=O)c1ccc(O)cc1,8.34
Cc1cc(O)ccc1[N+](C)(C)C,8.34
CCC1=CC(=O)C=C(CC)C1=NO,8.34
CS(=O)(=O)Nn1c(=O)[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2c1=O,8.35
Cc1csc(S(N)(=O)=O)n1,8.35
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,8.35
O=[N+]([O-])c1cccc(O)c1,8.36
CC(=O)N(O)c1ccccc1,8.36
CCC(=O)C=NO,8.37
Fc1cccc(-c2cn[nH]n2)c1,8.38
Fc1cccc(-c2cnn[nH]2)c1,8.38
Fc1cccc(-c2c[nH]nn2)c1,8.38
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Br)cc1,8.38
CCn1nnnc1NC(C)=O,8.38
CCCCCc1c(O)n[nH]c1-c1ccccc1,8.4
C[n+]1ccccc1/C=C/c1ccc(O)cc1,8.4
Cc1oc2ccccc2c1C(=O)c1ccc(O)cc1,8.4
Cc1oc2ccccc2c1C(=O)c1cccc(O)c1,8.4
C[n+]1ccccc1C=Cc1ccc(O)cc1,8.4
[NH3+]CCS,8.4
O=C1C=CC(=O)C(=NO)N1,8.4
Oc1cccc2ccncc12,8.4
Cn1c(CCl)nc2c(O)ccc(O)c21,8.4
O=S(=O)(Nc1ccc(F)cc1)c1ccc(Cl)cc1,8.41
COC(=O)c1ccc(O)cc1,8.42
c1coc(CSc2ncnc3nc[nH]c23)c1,8.42
C[NH+](C)Cc1ccc(NC(=O)C=NO)cc1,8.43
Oc1ccc2cnc3ccccc3c2c1,8.43
Oc1ccc(/N=N/c2ccccc2)cc1,8.44
Cc1ccnc2c(O)cccc12,8.44
Oc1cc(O)cc(O)c1,8.45
Oc1ccccc1Br,8.45
COc1c(O)ccc2c1C[N+]1(C)CCc3cc4c(cc3C1C2)OCO4,8.45
Oc1cccc2cnccc12,8.45
Clc1ccc(-c2cn[nH]n2)cc1,8.46
Clc1ccc(-c2cnn[nH]2)cc1,8.46
Clc1ccc(-c2c[nH]nn2)cc1,8.46
CCCCOC(=O)c1ccc(O)cc1,8.47
Nc1ccc(S(=O)(=O)Nc2ccc(N)cn2)cc1,8.47
C[NH+](C)CCc1c[nH]c2cccc(O)c12,8.47
Cc1cccc(NS(=O)(=O)c2ccccc2)c1,8.48
C=CC[NH+](C)CCCNC(=O)C=NO,8.48
O=[N+]([O-])c1ccc2c(O)cccc2c1,8.49
COc1cc(S(C)=O)ccc1-c1nc2cnncc2[nH]1,8.49
c1ccc2n[nH]nc2c1,8.495
Cc1ccc(C(=O)N(C)O)cc1,8.5
Clc1ccccc1-c1cn[nH]n1,8.5
Clc1ccccc1-c1cnn[nH]1,8.5
Clc1ccccc1-c1c[nH]nn1,8.5
O=S(=O)(Nc1ccccc1)c1ccc(Br)cc1,8.5
OC(=Cc1ccccc1)c1ccco1,8.5
Oc1cc2cccnc2c2cccnc12,8.5
Cc1csc(-c2ccc(NS(=O)(=O)c3ccc(N)cc3)cc2)n1,8.5
Oc1ccccc1I,8.51
Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,8.51
Cc1cccc(C(=O)N(C)O)c1,8.52
Oc1cccc2ncccc12,8.54
CCOC(=O)COc1ccc(Oc2ccc(O)c(C[NH3+])c2)c(Cl)c1Cl,8.55
OB(O)c1cccc(O)c1,8.55
Oc1ccccc1Cl,8.56
O=[N+]([O-])c1cc2cc(O)ccc2cc1Cl,8.56
N#CSc1ccc(O)cc1,8.57
CC(C)(C)c1ccc(O)c(Cl)c1,8.58
Sc1cc2ccccc2cn1,8.58
Cc1ccc([N+](=O)[O-])cc1O,8.59
CS(=O)(=O)Nn1c(=O)[nH]c2cc(C(F)(F)F)c(N)cc2c1=O,8.6
CC1(C)CCc2c(ccc(O)c2Cl)O1,8.6
CCCCCCc1c(O)n[nH]c1-c1ccccc1,8.6
Cc1ccc(NS(=O)(=O)Cc2ccc(Br)cc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,8.6
O=C(NO)c1ccccn1,8.6
Oc1ccc(Br)cc1-c1cc(Br)ccc1O,8.6
O=C1N=C(Cc2ccccc2)C(=O)N1,8.6
Cc1ccc(NS(=O)(=O)Cc2ccccc2)c(=O)n1CC(=O)NCc1ccc2c(N)noc2c1,8.6
CN1CC(O)C2=CC(=NO)C(=O)C=C21,8.6
O=C1NC(=O)C(=Cc2ccccc2)N1,8.6
N#Cc1cccc(O)c1,8.61
O=S(=O)(Nc1ccc(Cl)cc1)c1ccc(F)cc1,8.61
C[NH2+]CCCNC(=O)C=NO,8.61
Cc1ccc(O)cc1[N+](=O)[O-],8.62
COc1ccc(O)c(Br)c1,8.62
c1ccc(-c2cn[nH]n2)cc1,8.62
c1ccc(-c2cnn[nH]2)cc1,8.62
c1ccc(-c2c[nH]nn2)cc1,8.62
CCC[NH+](CCC)CCS,8.62
Oc1ccc(Cl)c(Cl)c1,8.63
Cc1cccc(O)c1C(=O)Oc1ccccc1,8.63
Oc1ccc2ccccc2c1OC1OCC(O)C(O)C1O,8.63
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,8.63
Oc1cccc2c1-c1ccccc1-2,8.64
Cn1c(=O)[nH]c2ncn(C)c2c1=O,8.65
Oc1cccc2cncnc12,8.65
O=S(=O)(Nc1ccccc1)c1ccccc1,8.66
Oc1cc(OC2OCC(O)C(O)C2O)cc2ccccc12,8.66
O=S(=O)(Cc1ccccc1)c1ncc[nH]1,8.67
Oc1ccc(C(F)(F)F)cc1,8.68
Oc1ccc2c(cnc3ccccc32)c1,8.68
C[NH+](C)CCCNC(=O)C=NO,8.68
COc1ccc(O)cc1[N+](=O)[O-],8.68
CN(CCC[NH+](C)C)C(=O)C=NO,8.68
Oc1cncc2ccccc12,8.68
Cc1cccc(Cl)c1O,8.69
Oc1ccc2cccc(Cl)c2c1,8.69
CC(=O)CC(=O)c1ccccc1,8.69
O=c1[nH]c2ccccc2cc1O,8.7
CC1(C)CCC(=O)N1O,8.7
CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3)ccc2NC1=O,8.7
Nc1ccc(P(=O)(Nc2nccs2)OCC(F)(F)F)cc1,8.7
O=C(CC(=O)c1ccc([N+](=O)[O-])cc1)Nc1ccccc1,8.7
CCc1ccc(OC)c(C(=O)NCC2CCC[NH+]2CC)c1O,8.7
CC(C)C1NC(=S)NC1=O,8.7
CC[NH+]1CCCC1CNC(=O)c1c(O)cccc1OC,8.7
C[N+](C)(C)Cc1ccccc1O,8.71
CC1(C)NC(=S)NC1=O,8.71
Oc1c(OC2OCC(O)C(O)C2O)ccc2ccccc12,8.72
CC(C)CCC[NH+](C)CCCNC(=O)C=NO,8.72
Oc1oc(-c2ccccc2)nc1Cc1ccccc1,8.72
CC[NH+](C)CCCNC(=O)C=NO,8.72
CC(=O)N(C)O,8.73
O=S(=O)(Nc1ccc(F)cc1)c1ccc(F)cc1,8.73
CCOC(=O)COc1ccc(Cc2ccc(O)c(C[NH3+])c2)c(Cl)c1Cl,8.73
Cc1ccc(O)c(Cl)c1,8.74
COc1cc(/C=C/C(O)=C/C(C)=O)ccc1OC1OC(CO)C(O)C(O)C1O,8.74
CSc1ncnc2nc[nH]c12,8.74
CS(=O)c1cccc(O)c1,8.75
C[N+](C)(C)Cc1ccc(O)cc1,8.75
C[NH+](C)CCc1ccccc1O,8.75
Cc1ncnc2c(O)cccc12,8.75
CC[n+]1ccc(O)c([O-])c1C(C)O,8.755
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)c(Cl)c2)CC1,8.76
Oc1cc2ccccc2cc1OC1OCC(O)C(O)C1O,8.76
O=CNO,8.77
Cc1ccc(NS(=O)(=O)c2ccc(Cl)cc2)cc1,8.78
ON=C1CCCc2nonc21,8.78
O=C1NC(=S)NC12CCCCC2,8.79
Oc1ccc2c(c1)ncc1ccccc12,8.79
Cc1cn(C2CC(O)C(CO)O2)c(=O)[nH]c1=S,8.8
CC1=CC(=O)C(C(C)C)=CC1=Nc1ccc(O)cc1,8.8
O=Cc1ncnc2nc[nH]c12,8.8
O=C1NC(=O)c2c1cccc2[N+](=O)[O-],8.8
O=[N+]([O-])c1ccc2ccc(O)cc2c1,8.81
Oc1ccc(F)cc1C[NH+]1CCCCC1,8.81
Oc1ccc2nc3ccccc3cc2c1,8.81
Nc1cccc(B(O)O)c1,8.81
C[NH+](C)CCCCNC(=O)C=NO,8.81
CCCc1ncnc2c(O)cccc12,8.82
Oc1ccc2ncccc2c1,8.82
CC(=O)N(O)CCc1ccccc1,8.83
N#Cc1cccc(S(N)(=O)=O)c1,8.84
CC(=O)NC1CC(=O)NC1=O,8.85
CC1CC(=O)N(O)C1(C)C,8.85
O=S(=O)(Nc1ccc(F)cc1)c1ccccc1,8.85
O=c1cc(-c2ccccc2O)oc2ccccc12,8.85
CC(=O)CC(C)=O,8.85
Oc1ccc2cccnc2c1,8.85
CC(=O)C(=NO)c1ccccc1,8.85
Oc1ccc(Cl)c2ccccc12,8.86
COC(=O)C(=NO)c1ccccc1,8.87
COc1ccc(NS(=O)(=O)c2ccccc2)cc1,8.88
Cn1ccnc1CS,8.88
C[NH+](C)Cc1cccc(O)c1,8.88
C[NH+](C)CCCCCNC(=O)C=NO,8.88
Oc1ccc2ccncc2c1,8.88
COc1ccc(C=O)cc1O,8.89
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,8.89
C[n+]1ccc(-c2nc3ccccc3[nH]2)cc1,8.89
CONC(=O)c1ccccc1,8.89
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,8.9
COc1ccc(CC2=NC(=O)NC2=O)cc1,8.9
COc1ccccc1C(=O)NO,8.9
Cc1ccc(C(=O)NO)cc1,8.9
Cc1ccc2nn[nH]c2c1,8.9
Cc1ccc2[nH]nnc2c1,8.9
Cc1ccc2n[nH]nc2c1,8.9
O=S(=O)(Nc1ccccc1)c1ccc(F)cc1,8.9
S=c1[nH]c2cncnc2[nH]1,8.9
CC(=O)Nc1nnc(-c2ccccc2)s1,8.9
CC1=CC(=Nc2ccc(O)cc2)C=C(C)C1=O,8.9
CC(C)=CC(=O)C=NO,8.9
COc1cc(C=Nc2ncc3nc[nH]c3n2)ccc1O,8.91
O=C(CC(=O)c1ccccc1)Nc1ccc([N+](=O)[O-])cc1,8.91
CSc1ncc2[nH]cnc2n1,8.91
c1ncc2[nH]cnc2n1,8.92
O=[N+]([O-])c1cc2nc[nH]c2cc1[N+](=O)[O-],8.92
C[NH+](C)CCCCCCNC(=O)C=NO,8.93
NS(=O)(=O)c1ccc(Cl)c(Cl)c1,8.94
Cc1nc(-c2ccccc2)oc1O,8.94
COc1cc(S(C)=O)ccc1-c1nc2nccnc2[nH]1,8.94
Oc1cccc(C(F)(F)F)c1,8.95
CCOC(=O)C(=NO)c1ccccc1,8.95
O=C(Nc1cc(Cl)ccc1O)Oc1cccc(C(F)(F)F)c1,8.97
C[NH+](C)CCCCCCCCNC(=O)C=NO,8.97
O=Cc1cccc(O)c1,8.98
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,8.98
CC(=O)c1cc(C(C)=O)[nH]n1,8.98
NS(=O)(=O)c1cccc(C(F)(F)F)c1,8.98
Oc1ccc2cccc(I)c2c1,8.98
C[NH+](C)CCCCCCCNC(=O)C=NO,8.98
Cc1cc(C)c([N+](=O)[O-])c(C)c1O,8.98
COC(=O)CC(=O)c1cccnc1,8.98
COc1ccccc1-c1cn[nH]n1,8.99
COc1ccccc1-c1cnn[nH]1,8.99
COc1ccccc1-c1c[nH]nn1,8.99
C[NH+](C)CCCCCCCCCNC(=O)C=NO,8.99
CCn1cccc(O)c1=O,8.99
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,9
O=C(c1ccccc1)c1cccc(O)c1,9
Oc1cccc(O)c1O,9.01
CC(=O)c1cc(C(=O)c2ccccc2)[nH]n1,9.01
CC(=O)c1cc(C(=O)c2ccccc2)n[nH]1,9.01
O=[N+]([O-])c1ccc(-c2ccc(O)cc2)cc1,9.01
O=[N+]([O-])c1ccc2c(c1)Cc1cc(O)ccc1-2,9.01
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,9.02
Cc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,9.02
O=C(Nc1cc(Cl)ccc1O)Oc1cccc(Cl)c1,9.02
C[NH+](C)CCCCCCCCCCNC(=O)C=NO,9.02
Oc1cccc(Br)c1,9.03
Oc1cccc(I)c1,9.03
O=C1NC(=O)C(Cc2ccccc2)N1,9.03
COc1ccc(S(=O)(=O)Nc2ccccc2)cc1,9.04
CCOC(=O)c1cccc(O)c1,9.05
Nc1ccc(NS(=O)(=O)c2ccccc2)cc1,9.05
CCCCCCCCCCCCCC(=O)N(O)c1ccccc1,9.05
O=[N+]([O-])C=Cc1cccc(O)c1,9.05
Oc1ccccc1SCc1ccccc1,9.06
CN1CCC23c4c5ccc(O)c4OC2C(O)C=CC3C1C5O,9.06
CC(=O)NO,9.07
O=[N+]([O-])C(CO)CO,9.07
CC(=O)CC(=O)CC(C)C,9.07
COc1ccc(O)cc1Br,9.09
Oc1ccc2ccc(Cl)cc2c1,9.09
CC1(C)CCc2cc(O)c(Cl)cc2O1,9.1
Cc1cc(O)n(-c2ccccc2)n1,9.1
Cc1cc(=O)n(-c2ccccc2)[nH]1,9.1
O=c1cnc2ccccc2[nH]1,9.1
Cc1cc(C)c(N=Nc2c(C)cc(O)cc2C)c(C)c1,9.1
NC(=O)NN=Cc1ncnc2nc[nH]c12,9.1
Cc1n[nH]nc1-c1ccccc1,9.11
Cc1[nH]nnc1-c1ccccc1,9.11
Cc1nn[nH]c1-c1ccccc1,9.11
Oc1cccc(Cl)c1,9.12
O=C1CNC(=O)N1,9.12
CCCCN(C(=O)c1ccc(O)cc1)c1ccc(N=Nc2ccc3c(c2)OCCOCCOCCOCCOCCO3)cc1,9.12
NC(=O)c1ccc(N)cc1O,9.12
CCC(=O)c1cc(C(=O)c2ccccc2)[nH]n1,9.14
Cc1cc(=O)oc2ccc(O)cc12,9.14
CCC(=O)c1cc(C(=O)c2ccccc2)n[nH]1,9.14
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,9.15
CCOC(=O)c1c(C)nc(C)c(C(=O)OCC)c1-c1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,9.15
Oc1ccc2cnccc2c1,9.15
Oc1cccc2c(OC3OCC(O)C(O)C3O)cccc12,9.16
CC(=NO)C(=O)CO,9.16
COc1ncnc2nc[nH]c12,9.16
Oc1ccc(Br)cc1,9.17
Oc1cccc2cc(OC3OCC(O)C(O)C3O)ccc12,9.17
CC(=O)c1ccccc1O,9.19
CCCCCCCC(=O)NO,9.19
COc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,9.19
Oc1ccccc1C=Nc1ncc2nc[nH]c2n1,9.19
CC1(C)NC(=O)NC1=O,9.19
NS(=O)(=O)c1cccc([N+](=O)[O-])c1,9.19
Cc1cc(O)ccc1Cl,9.2
COC(=O)c1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,9.2
Cc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,9.2
Oc1ccc2cc(Br)ccc2c1,9.2
COP(=O)(Nc1nccs1)c1ccc(N)cc1,9.2
Cc1csc(-c2cccc(NS(=O)(=O)c3ccc(N)cc3)c2)n1,9.2
CCCCCC(=O)CC(C)=O,9.2
Oc1cccc(F)c1,9.21
Oc1ccc(I)cc1,9.21
O=NCc1ccccc1O,9.21
Cc1ncnc2nc[nH]c12,9.21
Oc1ccc2ncsc2c1,9.21
Oc1cc(OC2OCC(O)C(O)C2O)c2ccccc2c1,9.22
Cc1ccc(NS(=O)(=O)c2ccc(F)cc2)cc1,9.23
CC(=Nc1ccccc1O)c1ccccc1O,9.23
Nc1ccccc1B(O)O,9.23
CC(=O)/C=C(O)/C=C/c1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,9.24
C[NH+](C)CCc1cccc(O)c1,9.24
CC(=O)c1cccc(O)c1,9.25
NS(=O)(=O)c1ccc(SCCCCCO)cc1,9.25
CN1C(=S)NC(=O)C12CCCCC2,9.25
CCCCOC(=S)NC(C)=O,9.25
CN1c2ccccc2Nc2c(O)cccc21,9.26
O=C(Cc1ccccc1)NO,9.26
c1cn[nH]n1,9.26
c1c[nH]nn1,9.26
Cn1ncc2c(=O)[nH]cnc21,9.26
Cn1c(=O)c2cn[nH]c2n(C)c1=O,9.26
CN(C)c1ccc(NC(=O)C=NO)cc1,9.26
NS(=O)(=O)c1ccc(SCCO)cc1,9.27
COc1cccc(O)c1O,9.28
Cc1cccc(O)c1O,9.28
Oc1ccc2ccc3ccccc3c2c1,9.28
CCCC(=O)c1cc(C(C)=O)n[nH]1,9.28
Oc1cccc2ccc(OC3OCC(O)C(O)C3O)cc12,9.29
COC(=O)c1cc(S(N)(=O)=O)ccc1SCCCO,9.3
CCCc1ccc(O)c(-c2cc(CCC)ccc2O)c1,9.3
O=C(c1ccccc1)c1ccccc1O,9.3
O=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,9.3
CN(C)c1cccc(C(=NO)C(F)(F)F)c1,9.3
CC(=O)C(C)=NO,9.3
O=C(NO)C1C2CCC(O2)C1C(=O)NO,9.3
Oc1ccc(O)c2ncccc12,9.3
Oc1ccc2cc(Cl)ccc2c1,9.31
Oc1cccc(O)c1,9.32
COc1ccc(S(=O)(=O)Nc2ccc(F)cc2)cc1,9.32
CS(=O)(=O)c1cccc(O)c1,9.33
CCN1CNS(=O)(=O)c2cc(Cl)ccc21,9.33
COC(=O)CCS,9.33
COc1cc(O)cc(OC)c1,9.34
NS(=O)(=O)c1ccc(F)cc1,9.34
Oc1ccc2c(OC3OCC(O)C(O)C3O)cccc2c1,9.34
Oc1cccc2ccccc12,9.34
CCCOC(=S)NC(C)=O,9.34
CC(C)(O)CCS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,9.35
NS(=O)(=O)c1ccc(S(=O)(=O)CC(O)CO)cc1,9.35
O=S1(=O)NCN(CCF)c2ccc(Cl)cc21,9.35
Oc1ccc2cccc(OC3OCC(O)C(O)C3O)c2c1,9.35
Nc1cc2ccccc2cc1O,9.35
Oc1ccc2cn[nH]c2c1,9.35
CCC(=O)CC(C)=O,9.36
CCOc1cc(O)cc(OCC)c1,9.37
Cc1nc2ncncc2[nH]1,9.37
CC(=O)Nc1ccc(O)cc1,9.38
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,9.38
NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,9.38
CC(=O)Nc1cccc(O)c1,9.38
CC(=O)Nc1cccc(OC(=O)Nc2cc(Cl)ccc2O)c1,9.38
Oc1ccc2cccc(-c3ccccc3)c2c1,9.38
O=c1[nH]cnc2[nH]ncc12,9.38
CCC(=NO)C(C)=O,9.38
COc1cccc(S(N)(=O)=O)c1,9.39
NS(=O)(=O)c1ccc(C(F)(F)F)cc1,9.4
Oc1ccc(OC2OCC(O)C(O)C2O)c2ccccc12,9.4
COc1ccc2cc3[n+](cc2c1OC)CCc1cc(O)c(O)cc1-3,9.4
O=[N+]([O-])CCO,9.4
NC(=NO)c1ncnc2nc[nH]c12,9.4
CCN=C(N=[N+]=[N-])c1ccccc1O,9.4
NS(=O)(=O)c1nnc(Nc2ccccc2)s1,9.405
Oc1ccc(Cl)cc1,9.41
CN(C)/C=N/c1ccc(O)cc1,9.41
Oc1ccc2ccc(OC3OCC(O)C(O)C3O)cc2c1,9.41
NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,9.42
Cc1cccc2ccc(O)cc12,9.42
COC1CCN(S(=O)(=O)c2ccc(S(N)(=O)=O)cc2)CC1,9.42
C[N+](C)(C)CCc1cccc(O)c1,9.43
Cc1ccc(C(=O)Oc2ccccc2)c(O)c1,9.44
Nc1ccc(S(=O)(=O)Nc2nccc(N)n2)cc1,9.44
Oc1ccccc1O,9.45
NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1,9.45
CCC(=O)NO,9.46
C[NH+](C)CCc1ccc(O)cc1,9.46
CC(O)=CC(N)=O,9.46
CC(=O)CC(=O)C(C)C,9.46
CONC(=O)CCc1ccccc1,9.47
CSc1cccc(O)c1,9.47
Cc1nccc2c1[nH]c1cc(O)ccc12,9.47
OCCS,9.47
O=C1CNC(=O)C(Cc2ccc(O)cc2)N1,9.47
CCCC(=O)NO,9.48
COC(=O)C=C(C)O,9.48
CC(=O)Nc1ccc(OC(=O)Nc2cc(Cl)ccc2O)cc1,9.49
Cc1ccc(S(=O)(=O)NCCC(N)=[NH2+])cc1,9.49
NC(=O)CCCCCCCCC(=O)NO,9.49
CSc1ccc(O)cc1,9.5
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,9.5
Nc1c[nH]nc1[N+](=O)[O-],9.5
CC(=O)NCCS,9.5
Nc1ncccc1O,9.5
SCCNc1ccccc1,9.5
c1ccc(CSc2ncn[nH]2)cc1,9.5
Nc1ccc(-c2ccc(N=Cc3ccc(O)cc3)cc2)cc1,9.5
Cc1cccc(S(N)(=O)=O)c1,9.51
S=C(Nc1ccc(Cl)c(Cl)c1)c1ccc(Cl)cc1,9.51
Oc1ccc2ccccc2c1,9.51
Oc1ccc2c(c1)Cc1ccccc1-2,9.51
Cc1ccc2ccc(O)cc2c1,9.52
[O-][n+]1ccc(NO)c2ccccc21,9.52
Cn1cnc2[nH]c(=O)[nH]c(=O)c21,9.525
Oc1ccc(CS)cc1,9.53
O=C1NC(=O)C2CCCC12,9.53
CCc1cccc2ccc(O)cc12,9.54
O=C(CC(=O)c1ccccc1)Nc1cccc([N+](=O)[O-])c1,9.54
O=C(CC(=O)c1ccccc1)Nc1ccccc1[N+](=O)[O-],9.54
O=C(CC(=O)c1ccccc1)Nc1ccccc1,9.54
SCc1c[nH]cn1,9.54
c1ncc2cn[nH]c2n1,9.54
CC(=O)C(Cc1ccc([N+](=O)[O-])cc1)C(C)=O,9.54
CCCCN(C(=O)c1cccc(O)c1)c1ccc(N=Nc2ccc3c(c2)OCCOCCOCCOCCOCCO3)cc1,9.54
Oc1ccc(-c2ccccc2)cc1,9.55
